Time,Freq_Dev_Area1,Freq_Dev_Area2,Mechanical_Power_Area1,Mechanical_Power_Area2,Rotor_Angle_Area1,Rotor_Angle_Area2,Tie_Line_Power,UPFC_Series_Voltage,UPFC_Shunt_Voltage,SVC_Susceptance,SSSC_Series_Voltage,STATCOM_Current,AGC_Control_Area1,AGC_Control_Area2,UPFC_Series_Control,UPFC_Shunt_Control,SVC_Control,SSSC_Control,STATCOM_Control
2.19,-0.00011914269248329661,-0.0010445529634801572,0.12399052857398543,0.032365163850551264,-0.009998569597448622,-0.00902585976172694,0.0006885000210142704,-0.0013236851789382835,0.0002906617917736206,0.5156875351809076,-0.9999999999999998,5.0,-0.40741292336093293,0.5427711794299416,-0.0013408899157862984,0.00020543384844702508,0.5188953552453737,-3.0,5.0
2.2,-9.57453497763388e-05,-0.0010020607615567852,0.11325634949668277,0.04117738479896234,-0.01000605555359731,-0.009091490960054035,0.00019221982181226514,-0.001320761793288439,0.00022519128326483636,0.5167495265071785,1.0000000000000002,5.0,-0.41510127914081363,0.5443855733395334,-0.0013178384076385943,0.00015972077475605211,0.5199355004859915,3.0,5.0
2.21,-8.260462382164724e-05,-0.0009492214374240656,0.1027959132023611,0.0496617756039802,-0.010012071411346765,-0.009154452294593184,0.0006958384790131803,-0.0012752171844847868,0.0001830655536246379,0.517804210322188,-0.9999999999999998,5.0,-0.4116803722149271,0.5342078609151255,-0.0012296725756811345,0.00014093982398443946,0.5209682617672164,-3.0,5.0
2.22,-8.0438465399242e-05,-0.0008852065457032218,0.09283202647439044,0.057645674069822045,-0.010017261612933778,-0.00921409363648201,0.0001992863234628288,-0.0012101291456424559,0.0001607451711479586,0.5188515613241338,1.0000000000000002,5.0,-0.3970505156726051,0.5135081405557063,-0.001145041106800125,0.00013842478867127933,0.5219936143299708,3.0,5.0
2.23,-8.774137447599501e-05,-0.0008119044878476995,0.0835765348509557,0.06494591133208405,-0.010022315710773064,-0.009269712804099828,0.0007024621803548432,-0.0011043233415281076,0.00016090987071111536,0.5198915543927568,-0.9999999999999998,5.0,-0.3715513240053313,0.4814966050742906,-0.0009985175374137593,0.00016107457027427212,0.5230115335986258,-3.0,5.0
2.24,-0.00010479710870581336,-0.0007289306284083223,0.07522906518690775,0.07141178750036715,-0.010027828663922458,-0.009320726267588605,0.00020530454598119093,-0.0009821652772831805,0.00017912596851220867,0.520924164589973,1.0000000000000002,5.0,-0.33555177584096196,0.43990800962350723,-0.0008600072130382535,0.000197342066313302,0.5240219951816216,3.0,5.0
2.25,-0.00012968951037792216,-0.0006385892163934274,0.06796943423076422,0.07688931389539566,-0.010034413260459011,-0.009366526329732288,0.0007077239083862866,-0.0008237098412938869,0.00021721127963648124,0.5219493671604991,-0.9999999999999998,5.0,-0.28984842479438466,0.3884004811475448,-0.0006652544053045934,0.0002552965907607538,0.5250249748720774,-3.0,5.0
2.2600000000000002,-0.0001623240484472419,-0.0005408745062702574,0.061957006906751266,0.08126362248499563,-0.01004256189272003,-0.009406650073549953,0.0002096737019427773,-0.0006544668840683481,0.00026992095603568507,0.5229671375324745,1.0000000000000002,5.0,-0.2352457221774421,0.32913040180909936,-0.00048522392684280933,0.00032263063243488893,0.5260204486484006,3.0,5.0
2.27,-0.00020044685600367561,-0.00043842440221703033,0.05732389891357553,0.08442249736560668,-0.010052761013482086,-0.009440634221058206,0.0007110823350538445,-0.0004555259815062776,0.00033832988210918345,0.5239774513180786,-0.9999999999999998,5.0,-0.17294487372098033,0.2621421232213345,-0.0002565850789442071,0.0004067388081826818,0.5270083926748911,-3.0,5.0
2.2800000000000002,-0.000243673681940351,-0.0003315142001387105,0.05417529178855359,0.08629794290988918,-0.010065355460887212,-0.009468181238681397,0.00021192378669920115,-0.0002532993794036785,0.0004165346694818932,0.5249802843141436,1.0000000000000002,5.0,-0.104115394457595,0.18993443958708373,-5.107277730107958e-05,0.0004947394568546029,0.5279887833023382,3.0,5.0
2.29,-0.0002895153749929443,-0.00022300391329281897,0.05258373595901708,0.08682876030000194,-0.010080665929868352,-0.009489010890195725,0.0007121492181439787,-2.9626760943139816e-05,0.0005050505374804042,0.525975612502762,-0.9999999999999998,5.0,-0.030275973327078792,0.11284275911443553,0.00019404585751739883,0.0005935664054789152,0.5289615970686175,-3.0,5.0
2.3000000000000003,-0.00033741217595207684,-0.00011332689699268214,0.05259068767012304,0.08600106645997888,-0.010098856717371934,-0.009503022639310176,0.00021175710391676996,0.00018849872495766825,0.0005975258031122596,0.526963412051891,1.0000000000000002,5.0,0.04714101401445598,0.033599067285932455,0.00040662421085847626,0.0006900010687441152,0.5299268106992779,3.0,5.0
2.31,-0.00038476331564510894,-5.4333747786958165e-06,0.0542021303301814,0.08380974862725868,-0.01012005694963599,-0.009510143178251102,0.0007107243378713991,0.0004188391536802355,0.0006941489891021273,0.5279436593159499,-0.9999999999999998,5.0,0.12641457715399962,-0.04729123385511601,0.0006491795824028028,0.0007907721750919949,0.5308844011081267,-3.0,5.0
2.32,-0.00043096409900028284,0.00010022332897434282,0.05739149896957526,0.08029781178483168,-0.01014423234175202,-0.00951048456725688,0.00020907582884735747,0.0006341954869058562,0.0007883710418372405,0.5289163308364152,1.0000000000000002,5.0,0.20597529598697228,-0.12699339591482017,0.0008495518201314769,0.0008825930945723538,0.5318343453978113,3.0,5.0
2.33,-0.0004734369045803547,0.00020074418724634548,0.0620967295084521,0.07551663661085829,-0.010171310614699626,-0.009504187349776398,0.0007068150528518018,0.0008523219547571722,0.000880317487041397,0.5298814033424097,-0.9999999999999998,5.0,0.2840337439334117,-0.20496912538998205,0.001070448422608488,0.0009722639322455534,0.5327766208603932,-3.0,5.0
2.34,-0.0005116682406010901,0.00029579766461533096,0.068224621628649,0.06956413028511176,-0.010201057532726984,-0.009491574220498318,0.00020399308785610355,0.0010462112634988712,0.0009635128896905375,0.5308388537512867,1.0000000000000002,5.0,0.3590225974266896,-0.27842183593799247,0.0012401005722405703,0.001046708292339678,0.5337112049779174,3.0,5.0
2.35,-0.0005432382774678163,0.00038267504645884856,0.07564930661439934,0.06254381310204521,-0.010233206596441936,-0.009472988705096228,0.000700638609936173,0.0012340063154168994,0.001038292379080091,0.5317886591692105,-0.9999999999999998,5.0,0.4292255061041442,-0.3469221380650356,0.0014218013673349275,0.0011130718684696445,0.534638075422982,-3.0,5.0
2.36,-0.0005678550188413789,0.0004613001016715591,0.08421797883473658,0.05460184816444166,-0.01026733926407477,-0.009448944522802883,0.00019682638863618962,0.0013892785732539878,0.001098522598899518,0.5327307968917318,1.0000000000000002,5.0,0.4932181520819051,-0.40785128241082597,0.0015445508310910762,0.0011587528187189452,0.5355572100592956,3.0,5.0
2.37,-0.0005833795823802054,0.0005292794822485258,0.09375065295582627,0.04588508115417551,-0.010303018647184692,-0.00941996018259265,0.0006926067718026483,0.0015309288713418545,0.0011450068973785678,0.5336652444043576,-0.9999999999999998,5.0,0.549494584512393,-0.46102337082478284,0.0016725791694297211,0.0011914911958576173,0.5364685869422352,-3.0,5.0
2.38,-0.0005898548325302777,0.0005869061527384689,0.10404707775076343,0.03657712009843643,-0.010339673467389891,-0.009386704571930094,0.0001880737087717637,0.0016334510080654376,0.0011721972316058717,0.5345919793831175,1.0000000000000002,5.0,0.5969043010550797,-0.5041241104741925,0.0017359731447890206,0.0011993875658331756,0.5373721843193972,3.0,5.0
2.39,-0.0005855239446222618,0.0006322023755756484,0.11488754285859341,0.02685554288159822,-0.010376735139561123,-0.009349828170774298,0.0006832938124101146,0.0017168142071227882,0.0011815877734242261,0.5355109796951244,-0.9999999999999998,5.0,0.6342732364916572,-0.5373270144680407,0.001800177406180139,0.0011909783152425808,0.538267980631145,-3.0,5.0
2.4,-0.0005708512764203808,0.0006659146937706362,0.12604068625092718,0.016927280832158803,-0.010413524694019648,-0.009310105724000489,0.0001783740181721589,0.0017567051451526845,0.0011684129181995981,0.5364222233991306,1.0000000000000002,5.0,0.6608342335828371,-0.5587249420755567,0.0017965960831825805,0.0011552380629749701,0.5391559545111492,3.0,5.0
2.41,-0.0005445322831664894,0.0006865476083030579,0.13726501878280914,0.006985281797959325,-0.01044939233754554,-0.009268265069803142,0.0006733903487797706,0.0017743860666130287,0.0011350249615010525,0.5373256887460797,-0.9999999999999998,5.0,0.6758402873166176,-0.5689380261194797,0.001792066988073373,0.0011016370048025066,0.540036084786927,-3.0,5.0
2.42,-0.0005075050289059268,0.0006953485824271408,0.1483172571892189,-0.0027564863961278274,-0.010483606309954306,-0.009225128011351452,0.00016845534943787477,0.001746910178714097,0.0010775744675409604,0.5382213541796526,1.0000000000000002,5.0,0.6789862934399672,-0.5665360481144208,0.0017194342908151655,0.0010201239735808684,0.5409083504803711,3.0,5.0
2.43,-0.000458950223043021,0.0006913312764635479,0.15895416945649302,-0.012106579515495717,-0.010515493791363722,-0.009181437971386708,0.0006636467074348239,0.0016969513942970964,0.000999368955379577,0.5391091983368097,-0.9999999999999998,5.0,0.6700127699748061,-0.5526364962393668,0.001646992609880096,0.0009211634432181935,0.5417727308082811,-3.0,5.0
2.44,-0.00040029254011552843,0.0006762498627674503,0.16894101572290557,-0.020861101037586566,-0.010544330484345228,-0.009138000346200013,0.00015907462465681026,0.0016029902030436,0.0008975333187626583,0.5399892000483277,1.0000000000000002,5.0,0.6491174783162598,-0.5263165704175298,0.0015090290117901035,0.0007956976821457397,0.5426292051828816,3.0,5.0
2.45,-0.00033119036498518723,0.0006496115486556747,0.17805328487379163,-0.02884709240530383,-0.010569481606411503,-0.009095510314182787,0.0006548104587641418,0.0014891133549247467,0.0007763480205981566,0.5408613383393316,-0.9999999999999998,5.0,0.6165486224648975,-0.489200585296343,0.0013752365068058934,0.0006551627224336549,0.5434777532123432,-3.0,5.0
2.46,-0.0002535269382781716,0.0006136403832302625,0.18608481077530017,-0.035887224922020004,-0.010590290910763047,-0.009054694016803911,0.00015095420168972397,0.001335169767908595,0.000633888907313429,0.541725592429822,1.0000000000000002,5.0,0.5730057726495148,-0.4408612586297833,0.0011812261808924434,0.0004914297940287013,0.5443183547012932,3.0,5.0
2.47,-0.0001673902601539386,0.0005682796993987156,0.19284897367078352,-0.0418426846412486,-0.010606220478098683,-0.009016137854405866,0.0006475633095554118,0.0011665409778396389,0.0004753451188670717,0.5425819417351978,-0.9999999999999998,5.0,0.5192224167839035,-0.38339656194405153,0.000997912187770683,0.0003168013304207144,0.545150989651325,-3.0,5.0
2.48,-7.505493758458734e-05,0.0005161464830722755,0.19818608052986905,-0.04657719523669044,-0.010616737918330326,-0.00898043178782956,0.00014472044925368957,0.0009642691655019061,0.00029963937066807857,0.5434303658667727,1.0000000000000002,5.0,0.4563565114219808,-0.3168208451773795,0.0007619973531641734,0.0001239336224690855,0.5459756382614974,3.0,5.0
2.49,2.3046466446095693e-05,0.0004575252247945233,0.20196364403066114,-0.04999908320676575,-0.010621453759140954,-0.00894800134784164,0.0006424626706766118,0.0007548016775157274,0.00011272750129444873,0.544270844632289,-0.9999999999999998,5.0,0.3855631568177819,-0.24363212971205267,0.0005453341895295487,-7.418436807918113e-05,0.5467922809288379,-3.0,5.0
2.5,0.00012434921063292332,0.00039531473324651804,0.20408267216284354,-0.05202434667544033,-0.01062000570694739,-0.00891925419014071,0.00014084956312112869,0.0005200956377342734,-8.579804143885142e-05,0.5451033580364243,1.0000000000000002,5.0,0.30837597996870303,-0.16419448773052814,0.0002853895979528195,-0.0002843235841721516,0.5476008982488301,3.0,5.0
2.5100000000000002,0.0002281915538641394,0.0003300156327812167,0.20447671001464532,-0.052617651373397516,-0.010612192615615308,-0.008894415832904248,0.0006398928966606191,0.0002873420782332817,-0.0002894235162225954,0.5459278862812947,-0.9999999999999998,5.0,0.2262715489655911,-0.08129759282092747,5.4588518732290087e-05,-0.0004930489910063394,0.5484014710159061,-3.0,5.0
2.52,0.0003318458177390328,0.00026467216709841673,0.20311677086188543,-0.05175423685926075,-0.010597854917430692,-0.008873680339153943,0.0001396252975087545,3.9053638617731986e-05,-0.0004981230056046997,0.5467444097669522,1.0000000000000002,5.0,0.14104358345393397,0.004467469599308195,-0.00020923480099781778,-0.0007068224949868039,0.5491939802239243,3.0,5.0
2.5300000000000002,0.00043455748664921823,0.00019985614645824103,0.2000089259918768,-0.049459680487918586,-0.010577004429768024,-0.008857050496438621,0.0006400304475433638,-0.00019722435556483912,-0.0007050837929464071,0.5475529090918778,-0.9999999999999998,5.0,0.054361443716234685,0.09015390009484339,-0.00043350234974741023,-0.0009120445802881144,0.5499784070666547,-3.0,5.0
2.54,0.0005335787362042323,0.00013860674574300649,0.19519772041959535,-0.045770527742905374,-0.010549700377615632,-0.008844493164408862,0.00014111234549183988,-0.00043883508380381355,-0.0009101227683864437,0.5483533650534694,1.0000000000000002,5.0,-0.03186020288921126,0.17508718255620598,-0.0006804458120427881,-0.0011151617438264804,0.5507547329382443,3.0,5.0
2.5500000000000003,0.0006282084812893724,8.14140439072787e-05,0.18876221551763298,-0.04077276310256766,-0.010516174636860214,-0.008835784245725578,0.00064282610775605,-0.0006583036633002043,-0.0011064161484139697,0.5491457586485246,-0.9999999999999998,5.0,-0.1159059499544389,0.2563130586092455,-0.000877772242796595,-0.0013027095284414958,0.55152293943369,-3.0,5.0
2.56,0.0007158253039142178,3.116003186436849e-05,0.18081785819872986,-0.03456115726921089,-0.010476703133865384,-0.008830668850480816,0.0001451478337764823,-0.0008732583459800811,-0.0012939171661199387,0.5499300710737182,1.0000000000000002,5.0,-0.19589148080173552,0.3332262116013547,-0.0010882130286599579,-0.0014814181838259074,0.5522830083492989,3.0,5.0
2.57,0.0007959253540360398,-1.1895034965771937e-05,0.1715110103661079,-0.027276492121405625,-0.010431726503544772,-0.008828711007937001,0.0006480060011631741,-0.0010567194206395625,-0.00146608396825556,0.5507062837260758,-0.9999999999999998,5.0,-0.27020802735408334,0.403017312108935,-0.001240180495299044,-0.001638250770391181,0.5530349216831487,-3.0,5.0
2.58,0.0008661516181177557,-4.516726070173851e-05,0.16101937048685003,-0.01906372581242957,-0.010381717038643863,-0.008829458395026255,0.00015135190286259446,-0.0012270114070248575,-0.0016232923930262096,0.5514743782034413,1.0000000000000002,5.0,-0.33715247651606595,0.46529916585770503,-0.0013973033934101527,-0.0017805008177968593,0.5537786616355376,3.0,5.0
2.59,0.0009263267154072488,-6.875691492040778e-05,0.14954515205846075,-0.010108124805872244,-0.01032729512743639,-0.008832296337714322,0.000655091579345136,-0.0013580386417800924,-0.001759555947037837,0.5522343363049395,-0.9999999999999998,5.0,-0.3953685185702588,0.5175496584097823,-0.0014890658765353273,-0.001895819501049464,0.5545142106094341,-3.0,5.0
2.6,0.0009744757145140387,-8.04958549242812e-05,0.13731428005273424,-0.0005924489936599397,-0.010269092303357442,-0.00883661646209027,0.00015915674648864166,-0.0014691800944840725,-0.001875927801758663,0.5529861400314343,1.0000000000000002,5.0,-0.44347191391971963,0.5597323132881395,-0.0015803215471880527,-0.001992299656479489,0.5552415512109189,3.0,5.0
2.61,0.001010851257248673,-8.09469123964555e-05,0.12456849687938387,0.009267761812074712,-0.010207864188441062,-0.008841674165819761,0.0006634371614475966,-0.0015355438527327454,-0.0019672073358454312,0.5537297715859812,-0.9999999999999998,5.0,-0.4804853643245037,0.5897322656716306,-0.001601907610981418,-0.002058486869932199,0.5559606662496221,-3.0,5.0
2.62,0.0010339476359608104,-6.84418484031066e-05,0.11156366268631843,0.019267695059437658,-0.010144350530768172,-0.008846760210326071,0.00016785191761943,-0.001577837534563262,-0.0020353263091603246,0.5544652133742757,1.0000000000000002,5.0,-0.5054561876289151,0.6079686060555081,-0.0016201312163937785,-0.0021034452824752184,0.5566715387391589,3.0,5.0
2.63,0.0010445162886207407,-4.4070417602331746e-05,0.09856116170940721,0.029178502317646588,-0.010079385684821552,-0.008851060538488897,0.0006722821027746503,-0.0015725955599873462,-0.002076037512611945,0.5551924480050945,-0.9999999999999998,5.0,-0.5178824334400265,0.6128210609775238,-0.0015673535854114303,-0.002116748716063565,0.557374151897551,-3.0,5.0
2.64,0.0010415695551964767,-6.707357857002571e-06,0.08582571564547958,0.03879114862566114,-0.010013756790843835,-0.008853829564492498,0.00017664230476357881,-0.0015420200955671716,-0.0020922813433988654,0.5559114582907345,1.0000000000000002,5.0,-0.5173208157145596,0.6052321541168824,-0.0015114446311469973,-0.002108525174185786,0.5580684891476544,3.0,5.0
2.65,0.0010263853728930356,4.2009926583617454e-05,0.07361652753526993,0.04788180184229051,-0.009948313045587675,-0.00885425100021587,0.0006808133938441533,-0.0014641772109583195,-0.0020808535521414755,0.5566222272474444,-0.9999999999999998,5.0,-0.5038022987610735,0.5841230238977112,-0.0013863343263494673,-0.0020694257608840855,0.5587545341175741,-3.0,5.0
2.66,0.000998499978736147,0.00010266593446137921,0.062185064241534777,0.05625564026077959,-0.00988382335064302,-0.00885161143868121,0.0001847140628155814,-0.0013628057075548055,-0.00204575004419722,0.5573247380958526,1.0000000000000002,5.0,-0.4774289296936268,0.5509842657769729,-0.0012614342041512914,-0.0020106465362529644,0.5594322706410774,3.0,5.0
2.67,0.0009597015289318772,0.00017310087818960413,0.051766403275353645,0.06371200553090112,-0.00982108574668688,-0.008845160747771653,0.0006882335526493242,-0.0012174808300208153,-0.0019848124357910624,0.5580189742613889,-0.9999999999999998,5.0,-0.43877798449279865,0.505280211419453,-0.001072155952486825,-0.0019238748273849048,0.5601016827579979,-3.0,5.0
2.68,0.000910011937431436,0.0002534064385560789,0.0425774493953063,0.07008778279282249,-0.009760785921228254,-0.008834284498826644,0.00019130304536584886,-0.0010533910043400714,-0.0019030507133819274,0.558704919374702,1.0000000000000002,5.0,-0.38848726014837615,0.4490282552972169,-0.0008893011786593276,-0.0018212889909727924,0.5607627547146414,3.0,5.0
2.69,0.0008516700742314313,0.00034097021361043875,0.03480893916708443,0.07522194277068103,-0.009703608184881982,-0.008818362502711842,0.0006938281543303797,-0.0008514704939333393,-0.0017992671652331082,0.5593825572720714,-0.9999999999999998,5.0,-0.3276478232671586,0.3821918844812319,-0.0006495499835266073,-0.0016954836170842893,0.5614154709641795,-3.0,5.0
2.7,0.0007851038491848003,0.00043548133577639127,0.028624526563600643,0.07899813936413014,-0.009650096175912228,-0.008796938712348412,0.0001957599980768308,-0.0006381467811024768,-0.0016793583942703015,0.5600518719958141,1.0000000000000002,5.0,-0.2573782895224762,0.307249261795394,-0.00042482306827161434,-0.0015594496233074947,0.562059816167042,3.0,5.0
2.71,0.0007129045326709762,0.0005339837934764016,0.024153850896982566,0.08130831283033411,-0.009600766646214147,-0.0087695766130434,0.0006970272939938043,-0.0003954461976941649,-0.0015429200243944252,0.5607128477946863,-0.9999999999999998,5.0,-0.17920717978360715,0.224576248708791,-0.00015274561428585306,-0.001406481654518549,0.5626957751913032,-3.0,5.0
2.72,0.0006357910326478282,0.0006358897368641506,0.021492859040231887,0.08209421085127891,-0.009555973533363146,-0.008736025421788971,0.00019760696582472057,-0.00015071719971581293,-0.0013965313255788342,0.5613654691242804,1.0000000000000002,5.0,-0.09463765128713188,0.1370059347826441,9.401179826253904e-05,-0.0012501426267632434,0.5633233331130625,3.0,5.0
2.73,0.000556577651896117,0.0007380391331815579,0.020698258298561825,0.08130979937485279,-0.009516025604615452,-0.00869607129127246,0.000697455710687026,0.00011328466032766582,-0.0012403447502248618,0.5620097206474153,-0.9999999999999998,5.0,-0.005521357390314563,0.04520375805553822,0.0003772865203711445,-0.0010841581748708895,0.5639424752168201,-3.0,5.0
2.74,0.0004761331923624749,0.0008397179080136534,0.021789343648166096,0.07896149992038375,-0.00948105479936847,-0.008649698924895161,0.00019658003027434815,0.0003686902079678529,-0.001081357942184077,0.562645587234524,1.0000000000000002,5.0,0.08638407881669768,-0.0477795417623847,0.0006240957556080401,-0.0009223711341432923,0.5645531869958498,3.0,5.0
2.75,0.0003973450494264767,0.0009377208253054607,0.024744044727613514,0.07506925173520754,-0.009451138468583345,-0.008596937892677091,0.0006949671837820173,0.0006324441331520567,-0.0009199934953601681,0.5632730539640327,-0.9999999999999998,5.0,0.17904706146778643,-0.14113790466197063,0.0008961980583362604,-0.0007586290485362589,0.5651554541525591,-3.0,5.0
2.7600000000000002,0.000321076250930767,0.0010313711630257289,0.029502403225671957,0.06970536354792836,-0.009426172542818976,-0.008538019155559136,0.000192654579936629,0.0008766063398334174,-0.0007633642497261497,0.5638921061227387,1.0000000000000002,5.0,0.27060887061906524,-0.23176050629665584,0.0011207685465147782,-0.0006067350040921313,0.5657492625988565,3.0,5.0
2.77,0.0002501291385757577,0.0011175833931271562,0.03596429156213602,0.06295418233462534,-0.00940599872699565,-0.008473216194181416,0.0006896600790055451,0.0011182825253623415,-0.0006118495648953801,0.5645027292061788,-0.9999999999999998,5.0,0.3590183450674906,-0.3188635706418415,0.0013599587108912656,-0.00046033488006461045,0.5663345984564996,-3.0,5.0
2.7800000000000002,0.0001852036667480276,0.0011958809148269267,0.04399454832130118,0.05494957324124053,-0.009390282649711684,-0.008402996358628971,0.00018605073584360252,0.00132992374235674,-0.0004723604552155493,0.5651049089189968,1.0000000000000002,5.0,0.4424797122919093,-0.3994410289784289,0.0015415649593511385,-0.0003328713455357185,0.5669114480574508,3.0,5.0
2.79,0.00012886400140008677,0.0012634550787691016,0.0534223061937973,0.045833267225057844,-0.009378645960134213,-0.0083278569446972,0.0006818724685839295,0.001529250313429693,-0.0003449190530661817,0.5656986311753014,-0.9999999999999998,5.0,0.5190865152810676,-0.4728946930924897,0.0017285768845026457,-0.0002174776509168141,0.5674797979442151,-3.0,5.0
2.8000000000000003,8.150134392418006e-05,0.0013201776164225385,0.06404765353193405,0.03579109883642804,-0.009370549196131998,-0.008248471720825165,0.0001772181975256981,0.001689539958350267,-0.00023593024023367152,0.5662838820990226,1.0000000000000002,5.0,0.5872669531286365,-0.5364815548324248,0.0018498296032708412,-0.00012694142740116133,0.5680396348701862,3.0,5.0
2.81,4.5306578183449065e-05,0.0013636528128965052,0.07564237243777883,0.02501021750907098,-0.0093654283156654,-0.00816552251480143,0.0006721569517989325,0.001829535712483196,-0.00014477079975203227,0.5668606480242607,-0.9999999999999998,5.0,0.6454136257026569,-0.5899389389422347,0.0019695314666161247,-5.361135927039303e-05,0.5685909457999752,-3.0,5.0
2.82,2.0240548406882195e-05,0.001394221671558084,0.08795786387526255,0.013714319536192747,-0.009362581619401792,-0.008079841681620577,0.00016680150053222955,0.0019237138024202436,-7.70737455206146e-05,0.5674289154956308,1.0000000000000002,5.0,0.6923230758756344,-0.6309252158572789,0.0020178918923572913,-9.376691289196933e-06,0.5691337179097409,3.0,5.0
2.83,8.015418342887008e-06,0.0014100045734734875,0.100726974996878,0.0021200062699477714,-0.009361309868238198,-0.007992240150403725,0.0006612370172134759,0.001992167456062822,-3.133293463705184e-05,0.5679886712686016,-0.9999999999999998,5.0,0.7268182309241717,-0.6596369296935765,0.0020606211097054005,1.440787624651092e-05,0.5696679385875141,-3.0,5.0
2.84,8.074743987877206e-06,0.0014118948724372814,0.11367281493900845,-0.009528665182810073,-0.009360806244650568,-0.00790364695021268,0.00015558834377407715,0.002010847295779385,-1.2205312197954564e-05,0.5685399023098295,1.0000000000000002,5.0,0.7481792804702586,-0.674240207719947,0.002029527135495948,6.922310241142713e-06,0.5701935954335131,3.0,5.0
2.85,2.1585510787921275e-05,0.0013985901446569944,0.12651125406721458,-0.021004317633778344,-0.00936029889352273,-0.007814934979034878,0.0006499483713698074,0.0020014148492889716,-1.7135531920204377e-05,0.569082595797487,-0.9999999999999998,5.0,0.7557562662290731,-0.6754774942819098,0.001991982402798558,-2.206575164245419e-05,0.5707106762604595,-3.0,5.0
2.86,4.742954807513571e-05,0.0013715737691662446,0.13896017719952117,-0.03206199783791103,-0.009358942635880423,-0.007727058968558128,0.00014444511096451003,0.0019414504477059543,-4.9679893989752096e-05,0.5696167391215858,1.0000000000000002,5.0,0.749389120898302,-0.6620876875672275,0.0018814860461229368,-8.222425605929981e-05,0.5712191690938826,3.0,5.0
2.87,8.620733652523225e-05,0.0013301338077672494,0.1507421749099059,-0.04248340011792149,-0.009355962549484505,-0.007640880447016745,0.0006391699754072696,0.0018542727169483066,-0.00010615389669040124,0.5701423198842952,-0.9999999999999998,5.0,0.7290086536802606,-0.6354009543318787,0.001767094986190659,-0.0001626278993910504,0.5717190621724232,-3.0,5.0
2.88,0.0001362413755905107,0.0012763321195553685,0.16159373767149166,-0.052042488271497586,-0.009350545982782241,-0.007557305675041284,0.0001342448488559489,0.0017191116403938132,-0.0001889798671404803,0.5706593259002536,1.0000000000000002,5.0,0.6950444597196973,-0.5947465484082113,0.0015839505638393196,-0.0002718058375905594,0.5722103439481288,3.0,5.0
2.89,0.000197591875312674,0.0012100109416425665,0.17126763644121729,-0.060549388127261114,-0.00934198568468884,-0.007477111362834568,0.0006297504659417344,0.0015608931296167841,-0.0002933584721911567,0.5711677451968771,-0.9999999999999998,5.0,0.6480135036695832,-0.5420351657044231,0.0014026746188397553,-0.00039773707724183305,0.5726930030867478,-3.0,5.0
2.9,0.00026807168778769945,0.0011337501322565694,0.17954155926045076,-0.06781547497444604,-0.009329570621011012,-0.0074010841331340164,0.00012579367515985328,0.0013603778186121434,-0.00042064007023389586,0.5716675660146608,1.0000000000000002,5.0,0.5889156149091443,-0.4771544238920757,0.0011598625076075027,-0.000547921668276635,0.5731670284680119,3.0,5.0
2.91,0.0003472729960227602,0.0010478625617336731,0.18621969753892353,-0.07369653811243791,-0.009312727180111228,-0.0073298485114039426,0.0006224361054561103,0.0011439127472130674,-0.0005650192019107747,0.5721587768074755,-0.9999999999999998,5.0,0.518809906939844,-0.4025392611378532,0.0009274476758139912,-0.0007093983335876535,0.5736324091859195,-3.0,5.0
2.92,0.00043259243905940936,0.0009553410888429955,0.19114036673651513,-0.07805696078469239,-0.009290907374249324,-0.0072640093648856565,0.000119761805070199,0.0008935393538674818,-0.0007269276895792068,0.5726413662428588,1.0000000000000002,5.0,0.439198617338958,-0.3185560974599681,0.0006431659605218962,-0.0008888361772476389,0.5740891345490086,3.0,5.0
2.93,0.0005232669700396068,0.0008568448313935194,0.19417637504012694,-0.08081181567437351,-0.009263726789678373,-0.007203983513958024,0.0006178063642827462,0.0006367171090583541,-0.0008997491752537217,0.5731153232023014,-0.9999999999999998,5.0,0.3515926306982937,-0.22806279674407162,0.0003798948642492263,-0.0010725706609282365,0.5745371940806294,-3.0,5.0
2.94,0.0006164069251394193,0.0007556383693205882,0.19524124908193807,-0.08188983569718108,-0.00923084895629952,-0.007150146365406579,0.0001166250820474258,0.00035640682159101595,-0.0010832301312855867,0.5735806367815278,1.0000000000000002,5.0,0.2578854165314757,-0.13178349974053194,7.60965341236778e-05,-0.0012667110873174515,0.5749765775192072,3.0,5.0
2.95,0.0007110384235991985,0.0006525717628861854,0.19428805854631412,-0.08127418485024011,-0.009192118966946723,-0.007102668206410016,0.0006162226774982296,8.077349425966035e-05,-0.0012702097800271516,0.5740372962907712,-0.9999999999999998,5.0,0.15990986080352854,-0.032860570971593485,-0.00019485983307169529,-0.0014571894287687163,0.5754072748185011,-3.0,5.0
2.96,0.000804141428729135,0.0005510151669370111,0.19131398031013602,-0.07896401604672429,-0.009147443105186738,-0.007061665913285549,0.00011662209429337544,-0.00020674677247727778,-0.0014600436139912084,0.574485291255043,1.0000000000000002,5.0,0.05980491520939381,0.06777709156688846,-0.0004942670392142159,-0.001649877447955265,0.5758292761478585,3.0,5.0
2.97,0.0008946954738019943,0.0004518360324336683,0.1863573782661677,-0.07501376994535719,-0.009096917409087885,-0.0070270446092762315,0.0006177948856476654,-0.00047775557512235144,-0.0016453426683250352,0.5749246114143985,-0.9999999999999998,5.0,-0.04043329331369762,0.16686699270629415,-0.000748764377767425,-0.001830641722658862,0.5762425718924651,-3.0,5.0
